1328,480,904,2112,16,248,328,136
1288,464,864,2104,32,224,352,96
1312,512,880,2112,32,272,344,120
1304,504,880,2120,32,248,328,136
1352,520,944,2200,48,288,312,120
1336,536,960,2192,48,280,344,128
1288,536,1008,2200,56,240,328,120
1392,544,1024,2216,32,272,368,152
1400,600,1152,2344,88,336,344,168
1584,680,1304,2568,120,408,408,120
1568,696,1376,2608,112,440,376,160
1648,720,1408,2608,104,408,432,144
1616,752,1488,2632,88,432,400,176
1672,744,1528,2656,128,416,376,160
1712,792,1592,2688,128,496,384,200
1768,840,1648,2760,144,512,424,184
1712,840,1656,2768,112,504,424,208
1752,840,1656,2776,136,488,400,168
1768,872,1712,2792,120,544,456,160
1928,960,1848,2872,168,600,464,208
2008,1008,1968,2920,208,632,504,216
2064,1088,2088,2960,184,680,496,216
2160,1184,2152,2984,216,720,504,256
2112,1128,2160,3032,232,704,496,224
2088,1120,2168,3024,224,616,448,176
2032,1072,2128,3032,216,600,448,200
1944,976,1968,2960,176,544,456,208
1864,888,1800,2904,88,472,424,192
1800,888,1720,2856,72,416,440,192
1856,928,1752,2888,104,456,408,136
1960,936,1736,2912,120,488,432,184
1992,1032,1848,2960,144,528,448,224
2080,1032,1936,3008,160,560,432,216
2112,1112,2016,3008,168,592,480,184
2136,1128,2160,3064,208,640,480,192
2128,1160,2176,3088,176,680,440,208
2120,1072,2160,3064,192,576,456,168
2008,1056,2112,3032,168,544,504,216
1888,944,1992,2976,168,504,400,152
1760,840,1840,2872,88,432,424,184
1616,784,1664,2768,112,368,392,168
1528,728,1536,2680,56,320,376,160
1464,648,1408,2568,64,312,384,144
1448,672,1368,2560,80,296,384,184
1536,680,1392,2632,96,272,384,152
1632,728,1472,2672,24,352,352,144
1752,808,1592,2776,96,360,408,168
1824,848,1696,2848,64,456,432,184
1928,920,1816,2944,112,520,464,192
2000,1000,1928,2984,168,552,464,176
2024,1032,2072,3032,168,560,480,184
1976,992,2040,3024,184,504,440,152
1952,928,2032,3008,144,488,440,168
1816,840,1896,2920,192,480,448,192
1744,824,1800,2848,128,376,408,160
1640,760,1664,2752,128,384,408,152
1544,696,1536,2664,104,368,376,144
1568,712,1480,2624,56,400,384,168
1584,728,1432,2640,80,376,400,144
1584,720,1448,2640,96,384,368,136
1664,728,1448,2656,72,456,392,176
1816,816,1592,2760,136,504,424,144
1936,936,1760,2856,144,568,496,208
2024,984,1944,2904,160,632,504,168
2056,1008,2024,2920,232,672,480,216
2048,1048,2080,2920,192,664,496,200
2032,1024,2096,2936,224,616,488,216
1928,912,2016,2928,168,552,472,216
1808,872,1864,2848,168,512,416,184
1616,752,1680,2688,96,424,400,176
1464,672,1448,2568,72,360,376,168
1400,648,1336,2480,40,296,376,152
1344,600,1240,2448,40,256,360,136
1376,560,1184,2384,48,280,368,144
1464,624,1240,2464,56,280,360,96
1560,680,1328,2584,40,304,368,144
1784,776,1496,2744,72,352,424,104
1976,904,1688,2872,96,504,456,176
2144,1088,1968,3000,128,568,456,208
2224,1208,2192,3072,200,656,464,200
2280,1200,2280,3112,192,688,480,200
2224,1192,2296,3104,232,688,472,200
2152,1152,2224,3056,240,680,520,208
2032,1024,2144,3000,224,648,472,216
1968,960,2048,2944,144,592,448,192
1776,872,1872,2880,128,496,400,168
1640,776,1720,2768,96,408,416,144
1512,664,1488,2648,48,272,368,152
1432,640,1344,2496,64,248,376,168
1456,672,1328,2560,56,264,384,104
1584,688,1360,2616,32,272,336,112
1656,728,1352,2648,64,304,344,136
1752,760,1432,2696,40,352,360,128
1840,832,1576,2792,32,376,376,120
1936,920,1720,2920,80,440,408,152
2048,960,1856,3000,104,456,440,144
2112,1048,2048,3040,152,544,424,160
2128,1080,2072,3088,120,576,488,176
2144,1096,2128,3104,144,632,424,208
2072,1040,2128,3064,184,576,456,160
1968,968,2056,3000,152,552,456,176
1856,912,1960,2992,136,464,416,192
1744,832,1808,2872,96,456,400,176
1664,760,1672,2776,72,432,424,184
1544,680,1552,2680,80,360,376,184
1448,664,1416,2608,48,304,400,128
1480,656,1352,2552,48,280,368,160
1552,664,1360,2560,16,352,376,136
1616,696,1408,2664,56,368,376,184
1720,728,1472,2744,96,376,392,176
1880,832,1632,2840,56,456,408,152
1976,896,1776,2896,104,520,448,136
2000,968,1880,2960,136,528,432,192
2096,1008,1976,3016,160,520,464,200
2096,1056,2056,3048,120,592,440,184
2088,1024,2056,3024,144,592,472,168
2000,984,2088,2992,152,544,440,200
1928,920,1944,2944,136,552,424,152
1800,840,1864,2856,128,496,464,160
1664,728,1696,2760,96,432,384,176
1600,704,1576,2680,144,344,408,144
1504,624,1416,2560,64,344,376,144
1440,632,1312,2520,48,288,368,80
1440,616,1248,2472,48,272,344,128
1400,616,1192,2416,48,272,368,128
1488,624,1216,2496,0,312,344,112
1584,648,1336,2584,8,352,408,120
1760,768,1416,2704,32,392,416,112
1928,840,1584,2776,72,424,432,152
2032,936,1728,2888,120,528,456,184
2128,1072,1928,2920,136,640,480,192
2192,1160,2032,2992,192,704,520,216
2200,1168,2144,3008,208,712,496,240
2232,1160,2272,3080,232,728,512,184
2136,1088,2256,3080,184,696,464,184
2064,1040,2160,3104,160,592,432,184
1928,968,2072,2992,152,488,440,176
1768,856,1856,2896,88,448,392,192
1632,784,1688,2848,112,400,400,192
1560,728,1568,2752,88,368,384,152
1520,704,1416,2600,64,320,392,112
1528,688,1408,2632,32,328,360,136
1608,712,1464,2712,24,320,392,128
1768,816,1576,2840,56,368,376,128
1904,920,1752,2944,120,408,408,152
1976,944,1856,2992,112,480,456,192
2056,1040,1984,3056,136,544,432,160
2128,1088,2080,3056,184,632,464,160
2128,1096,2176,3080,184,648,480,160
2168,1128,2184,3120,176,632,472,208
2096,1080,2160,3096,192,608,472,232
1952,984,2080,3040,192,552,440,168
1856,912,1984,2968,160,552,416,192
1752,816,1848,2872,128,440,400,144
1576,744,1696,2744,112,416,392,176
1432,648,1480,2568,56,336,368,152
1352,608,1312,2472,16,296,352,96
1360,584,1208,2424,24,288,352,96
1360,600,1192,2448,48,256,304,128
1480,648,1288,2544,0,288,360,120
1672,696,1408,2712,-16,336,360,112
1768,768,1488,2784,24,416,392,104
1936,864,1720,2888,88,464,416,160
2032,968,1880,2968,112,536,440,168
2088,1048,1992,3008,160,608,448,176
2120,1088,2176,3040,160,672,448,144
2168,1128,2296,3024,224,720,520,192
2152,1128,2256,3024,224,720,496,216
2064,1056,2208,3016,176,664,440,200
2016,992,2104,2984,192,616,432,200
1888,920,2016,2944,152,568,424,192
1728,840,1832,2864,120,472,432,160
1576,728,1656,2744,112,408,408,152
1464,672,1440,2576,104,376,368,168
1416,584,1328,2472,80,312,384,96
1408,616,1288,2512,24,328,344,96
1456,608,1304,2552,32,288,344,112
1504,672,1352,2592,40,344,352,128
1688,728,1440,2744,56,360,400,160
1928,848,1680,2864,104,488,424,168
2024,944,1800,2904,160,600,480,192
2088,1040,1952,2928,168,664,480,168
2144,1112,2120,2984,184,720,512,200
2200,1144,2184,2976,224,744,488,208
2120,1096,2200,2952,248,728,520,168
2128,1080,2232,2904,256,760,528,200
2072,1032,2176,2904,256,704,488,168
1968,928,2144,2880,232,688,488,224
1888,896,2008,2864,160,584,464,168
1680,792,1816,2776,136,536,424,152
1560,680,1640,2672,112,408,376,176
1504,640,1488,2608,56,368,392,128
1472,632,1408,2592,72,368,368,104
1544,672,1384,2608,80,360,376,136
1616,704,1432,2640,80,432,416,128
1800,728,1488,2656,88,520,408,168
1888,848,1600,2712,128,600,440,200
